diagram_id,model,main_category,subcategory,extraction_success,extraction_time_ms,prompt_tokens,completion_tokens,evaluation_time_ms,overall_score,overall_pass,angle_labels_matches_arcs_passed,angle_labels_matches_arcs_message,diagram_fully_in_canvas_passed,diagram_fully_in_canvas_message,labels_associated_with_elements_passed,labels_associated_with_elements_message,diagram_elements_dont_problematically_overlap_passed,diagram_elements_dont_problematically_overlap_message,diagram_elements_are_readable_size_passed,diagram_elements_are_readable_size_message,shape_outlines_are_closed_passed,shape_outlines_are_closed_message,core_mathematical_properties_of_shapes_correct_passed,core_mathematical_properties_of_shapes_correct_message,labeled_lengths_areas_match_proportions_passed,labeled_lengths_areas_match_proportions_message,schema_validation_passed,schema_validation_message
41,gpt-4.1-mini,2d shapes,triangle,False,7501.697625004454,3336,492,18.63666700955946,0.625,False,N/A,No angle labels or right-angle symbols to evaluate,False,"shapes bbox ((180.7, 0.0) to (397.5, 173.4)) exceeds canvas allowance (+/- 5.0pt)",True,Labels assigned (6 total): Label 'base = 10' -> segment (distance=0.6pt); Label 'height = 8' -> segment (distance=0.0pt); Label 'Area = 40' -> segment (distance=7.6pt); Label 'base = 15' -> segment (distance=0.6pt); Label 'height = 12' -> segment (distance=0.0pt); Label 'Area = 90' -> segment (distance=18.7pt) (ties noted: Numeric label 'base = 10' ties edges (difference=0.0pt); Numeric label 'height = 8' ties edges (difference=0.0pt) (+3 more ties)),True,No problematic overlaps detected,True,All elements >= 2.2pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=10) vs ((no id), label=40) → rel. error 2.333; Length proportion mismatch: ((no id), label=10) vs ((no id), label=15) → rel. error 0.500; Length proportion mismatch: ((no id), label=10) vs ((no id), label=12) → rel. error 0.500 (+6 more)",False,"Schema validation failed: 4 validation errors for TikzIR
line_segments.2.style
  Input should be 'solid', 'dashed' or 'dotted' [type=literal_error, input_value='<->', input_type=str]
    For further information visit https://errors.pydantic.dev/2.12/v/literal_error
line_segments.3.style
  Input should be 'solid', 'dashed' or 'dotted' [type=literal_error, input_value='<->', input_type=str]
    For further information visit https://errors.pydantic.dev/2.12/v/literal_error
line_segments.4.style
  Input should be 'solid', 'dashed' or 'dotted' [type=literal_error, input_value='<->', input_type=str]
    For further information visit https://errors.pydantic.dev/2.12/v/literal_error
line_segments.5.style
  Input should be 'solid', 'dashed' or 'dotted' [type=literal_error, input_value='<->', input_type=str]
    For further information visit https://errors.pydantic.dev/2.12/v/literal_error"
42,gpt-4.1-mini,2d shapes,triangle,True,3743.0122920050053,3185,225,8.18766700103879,0.5714285714285714,False,False,Arc id=unknown spans 45.0° but label reads 35.0°; Angle label '90°' is 131.1pt from nearest arc,True,No canvas constraints applied,False,Angle label '90°' is 131.1pt from nearest arc (limit 55.0pt),False,"Arc start endpoint (201.5, 15.3) is 2.4pt from nearest edge; Arc end endpoint (17.8, 161.0) is 1.4pt from nearest edge",True,All elements >= 1.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
43,gpt-4.1-mini,2d shapes,triangle,True,3693.9857919933274,3181,234,10.352625002269633,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (3 total): Label 'A' -> shape (triangle) (inside shape); Label 'B' -> shape (triangle) (inside shape); Label 'C' -> shape (triangle) (inside shape),True,No problematic overlaps detected,True,All elements >= 2.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
44,gpt-4.1-mini,2d shapes,triangle,False,1973.6677920009242,3156,117,4.3076669971924275,0.8571428571428571,False,N/A,No angle indicators to check,True,No canvas constraints applied,True,"Labels assigned (3 total): Label '(2,1)' -> shape_edge (triangle) (distance=0.0pt); Label '(6,1)' -> shape_edge (triangle) (distance=0.0pt); Label '(4,7)' -> shape_edge (triangle) (distance=0.0pt)",True,No problematic overlaps detected,True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,Not enough labeled pairs to compare proportions,False,"Schema validation failed: 3 validation errors for TikzIR
nodes.0.text
  Field required [type=missing, input_value={'at': [2, 1]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
nodes.1.text
  Field required [type=missing, input_value={'at': [6, 1]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing
nodes.2.text
  Field required [type=missing, input_value={'at': [4, 7]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.12/v/missing"
45,gpt-4.1-mini,2d shapes,triangle,True,3827.512416013633,3158,249,12.908667005831376,0.7142857142857143,False,False,Arc id=unknown spans 63.0° but label reads 65.0°; Arc id=unknown spans 55.0° but label reads 125.0°,True,No canvas constraints applied,True,Labels assigned (3 total): Label 'D' -> segment (distance=0.0pt); Label '65°' -> arc (distance=0.0pt); Label '125°' -> arc (distance=1.0pt),False,"Arc end endpoint (9.8, 19.3) is 3.7pt from nearest edge; Arc start endpoint (137.3, 144.5) is 16.0pt from nearest edge; Arc end endpoint (125.0, 168.2) is 28.9pt from nearest edge",True,All elements >= 1.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
46,gpt-4.1-mini,2d shapes,triangle,True,10489.489250001498,3282,715,22.3170409881277,0.8333333333333334,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (6 total): Label 'A' -> shape (triangle) (inside shape); Label 'B' -> shape (triangle) (inside shape); Label 'C' -> shape (triangle) (inside shape); Label 'D' -> shape (triangle) (inside shape); Label 'E' -> shape (triangle) (inside shape); Label 'F' -> shape (triangle) (inside shape),False,"Arc start endpoint (60.5, 124.1) is 7.8pt from nearest edge; Arc end endpoint (101.4, 124.1) is 7.8pt from nearest edge",True,All elements >= 3.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,Not enough labeled pairs to compare proportions,,
47,gpt-4.1-mini,2d shapes,triangle,True,4346.170791992336,3254,293,16.468500005430542,0.5714285714285714,False,False,Angle label '90°' is 93.5pt from nearest arc,True,No canvas constraints applied,False,Angle label '90°' is 93.5pt from nearest arc (limit 55.0pt),False,"Arc end endpoint (7.2, 119.0) is 7.2pt from nearest edge; Node '60°' sits directly on top of a diagram edge",True,All elements >= 1.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,Not enough labeled pairs to compare proportions,,
48,gpt-4.1-mini,2d shapes,triangle,True,3331.143957999302,3098,182,8.14412500767503,1.0,True,True,No angle labels present; Right-angle symbols consistent,True,Diagram is fully in canvas,True,Labels assigned (2 total): Label 'base' -> segment (distance=7.8pt); Label 'height' -> shape (triangle) (inside shape),True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
49,gpt-4.1-mini,2d shapes,triangle,False,10424.673999994411,3120,587,6.531874998472631,0.75,False,True,Angle labels match arcs (1/1); No right-angle symbols present,False,"shapes bbox ((8.7, 5.8) to (321.2, 242.6)) exceeds canvas allowance (+/- 5.0pt)",True,Labels assigned (1 total): Label '37°' -> arc (distance=0.0pt),True,No problematic overlaps detected,True,All elements >= 2.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,Not enough labeled pairs to compare proportions,False,"Schema validation failed: 2 validation errors for TikzIR
line_segments.3.style
  Input should be 'solid', 'dashed' or 'dotted' [type=literal_error, input_value='thin', input_type=str]
    For further information visit https://errors.pydantic.dev/2.12/v/literal_error
line_segments.4.style
  Input should be 'solid', 'dashed' or 'dotted' [type=literal_error, input_value='thin', input_type=str]
    For further information visit https://errors.pydantic.dev/2.12/v/literal_error"
50,gpt-4.1-mini,2d shapes,triangle,True,3007.7143749949755,3253,148,7.117999994079582,0.8333333333333334,False,N/A,No angle indicators to check,True,No canvas constraints applied,True,"Labels assigned (6 total): Label 'J' -> shape (polygon) (inside shape); Label 'K' -> shape (polygon) (inside shape); Label 'L' -> shape (polygon) (inside shape); Label '(5,6)' -> shape_edge (polygon) (distance=0.0pt); Label '(7,4)' -> shape_edge (polygon) (distance=0.0pt); Label '(4,4)' -> shape_edge (polygon) (distance=0.0pt)",False,"Nodes 'J' and '(5,6)' overlap (11.3 pt²)",True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,Not enough labeled pairs to compare proportions,,
51,gpt-4.1-mini,2d shapes,triangle,True,7157.901874990785,3271,408,20.12291699065827,0.7142857142857143,False,False,"Right-angle symbol at (-3.5, 3.5) does not align with two diagram edges",True,Diagram is fully in canvas,True,Labels assigned (7 total): Label 'A' -> shape (triangle) (inside shape); Label 'B' -> shape (triangle) (inside shape); Label 'C' -> shape (triangle) (inside shape); Label 'M' -> shape (triangle) (inside shape); Label 'a' -> shape (triangle) (inside shape); Label 'a' -> shape (triangle) (inside shape); Label 'base' -> segment (distance=10.0pt),False,Node 'a' sits directly on top of a diagram edge; Node 'a' sits directly on top of a diagram edge,True,All elements >= 1.3pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
52,gpt-4.1-mini,2d shapes,triangle,True,9270.352000006824,3600,600,27.592083002673462,0.75,False,False,Arc id=unknown spans 70.0° but label reads 58.0°; Arc id=unknown spans 70.0° but label reads 58.0°,True,No canvas constraints applied,True,Labels assigned (12 total): Label 'A' -> shape (polygon) (inside shape); Label 'B' -> shape (polygon) (inside shape); Label 'C' -> shape (polygon) (inside shape); Label 'D' -> shape (polygon) (inside shape); Label 'E' -> shape (polygon) (inside shape); Label 'F' -> shape (polygon) (inside shape); Label '7 cm' -> shape_edge (polygon) (distance=5.7pt); Label '7 cm' -> shape_edge (polygon) (distance=5.7pt); Label '58°' -> arc (distance=7.0pt); Label '58°' -> arc (distance=7.0pt); Label 'rigid transformation' -> segment (distance=2.5pt); Label '\triangle ABC \cong \triangle DEF' -> shape (polygon) (distance=24.3pt),False,"Arc start endpoint (53.2, 93.1) is 4.2pt from nearest edge; Arc end endpoint (66.3, 93.1) is 6.9pt from nearest edge; Arc start endpoint (337.8, 121.6) is 4.2pt from nearest edge (+1 more)",True,All elements >= 1.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
53,gpt-4.1-mini,2d shapes,triangle,True,3355.788250002661,3412,203,8.817709007416852,1.0,True,N/A,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (6 total): Label 'X' -> shape (triangle) (inside shape); Label 'Y' -> shape (triangle) (inside shape); Label 'Z' -> shape (triangle) (inside shape); Label 'X'' -> shape (triangle) (inside shape); Label 'Y'' -> shape (triangle) (inside shape); Label 'Z'' -> shape (triangle) (inside shape),True,No problematic overlaps detected,True,All elements >= 1.3pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
54,gpt-4.1-mini,2d shapes,triangle,True,7684.6060840034625,3234,506,13.293334006448276,0.625,False,True,No angle labels present; Right-angle symbols consistent,False,"shapes bbox ((36.1, 36.1) to (121.5, 149.9)) exceeds canvas allowance (+/- 5.0pt)",True,Labels assigned (2 total): Label '\textbf{Original}' -> shape (polygon) (inside shape); Label '\textbf{After Transformation}' -> shape (polygon) (inside shape),True,No problematic overlaps detected,False,Elements below readability threshold 1.1pt: rectangle (0.0pt); rectangle (0.0pt),True,All shapes marked closed,False,Rectangle has zero area; Rectangle has zero area,True,Labeled lengths/areas match measured proportions,,
55,gpt-4.1-mini,2d shapes,triangle,True,3521.346083987737,3177,220,5.348209000658244,0.6666666666666666,False,N/A,No angle indicators to check,False,"shapes bbox ((-72.3, 72.3) to (72.3, 180.7)) exceeds canvas allowance (+/- 5.0pt)",True,Labels assigned (5 total): Label 'P' -> shape (triangle) (inside shape); Label 'Q' -> shape (triangle) (inside shape); Label 'R' -> shape (triangle) (inside shape); Label 'R'' -> shape (triangle) (inside shape); Label 'line PQ' -> segment (distance=10.7pt),False,Node 'P' sits directly on top of a diagram edge; Node 'Q' sits directly on top of a diagram edge,True,All elements >= 2.2pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
56,gpt-4.1-mini,2d shapes,triangle,True,5990.284041006817,3442,440,21.36179200897459,0.7142857142857143,False,N/A,No angle indicators to check,True,No canvas constraints applied,False,Text label 'E' is 195.8pt from nearest element (limit 100.0pt); Text label 'F' is 176.9pt from nearest element (limit 86.7pt); Numeric label '10 cm' is 225.5pt from nearest edge (limit 86.7pt) (+1 more),True,No problematic overlaps detected,True,All elements >= 4.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=3) vs ((no id), label=4) → rel. error 3.000; Length proportion mismatch: ((no id), label=3) vs ((no id), label=6) → rel. error 1.000; Length proportion mismatch: ((no id), label=3) vs ((no id), label=10) → rel. error 4.547 (+12 more)",,
57,gpt-4.1-mini,2d shapes,triangle,True,3964.405833001365,3241,261,11.334374998114072,0.5714285714285714,False,N/A,No angle indicators to check,True,No canvas constraints applied,False,Text label 'E' is 146.8pt from nearest element (limit 100.0pt); Text label 'F' is 113.8pt from nearest element (limit 100.0pt); Numeric label '10' is 273.9pt from nearest edge (limit 100.0pt),True,No problematic overlaps detected,False,Elements below readability threshold 4.9pt: node (4.5pt); node (4.5pt); node (4.5pt) (+3 more),True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Area proportion mismatch: ((no id), label=5) vs ((no id), label=8) → rel. error 0.600",,
58,gpt-4.1-mini,2d shapes,triangle,False,6625.86920899048,3381,522,15.933916001813486,0.625,False,N/A,No angle indicators to check,True,No canvas constraints applied,False,Numeric label '× 3' is 58.2pt from nearest edge (limit 57.8pt); Numeric label 'Scale Factor: 3' is 63.1pt from nearest edge (limit 55.0pt),True,No problematic overlaps detected,True,All elements >= 2.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=2) vs ((no id), label=3) → rel. error 0.500; Length proportion mismatch: ((no id), label=2) vs ((no id), label=4) → rel. error 1.000; Length proportion mismatch: ((no id), label=2) vs ((no id), label=9) → rel. error 0.500 (+23 more)",False,"Schema validation failed: 1 validation error for TikzIR
nodes.10.anchor
  Input should be 'mid', 'above', 'below', 'left', 'right', 'above left', 'above right', 'below left' or 'below right' [type=literal_error, input_value='center', input_type=str]
    For further information visit https://errors.pydantic.dev/2.12/v/literal_error"
59,gpt-4.1-mini,2d shapes,triangle,True,3609.6433749917196,3326,239,12.396749996696599,0.8333333333333334,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (5 total): Label 'R' -> segment (distance=0.0pt); Label 'S' -> segment (distance=0.0pt); Label 'T' -> segment (distance=0.0pt); Label 'U' -> segment (distance=0.0pt); Label 'V' -> segment (distance=0.0pt) (ties noted: Text label 'R' ties elements (difference=0.0pt); Text label 'S' ties elements (difference=0.0pt) (+2 more ties)),False,"Arc end endpoint (10.2, 10.2) is 3.7pt from nearest edge",True,All elements >= 2.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,N/A,No numeric labels to check,,
